country,year,gender,age,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg
FRA,2002,Female,25-34,162046.0,0.043192118,0.62710679,-1.0612315,7.9021931,-0.18477979,9.9348545,158619.0,0.07333906,0.73284733,-0.70817459,6.7276578,-0.01791041,7.1832886
FRA,2003,Female,25-34,154065.0,0.06026721,0.61940449,-0.83358359,7.8268027,-0.097827129,10.770819,142362.0,0.093788929,0.736103,-0.56217754,6.5678711,0.032591995,6.9878602
FRA,2004,Female,25-34,157779.0,0.078462526,0.62204862,-0.76481897,7.9001927,-0.083302595,10.504833,143661.0,0.080452219,0.73602235,-0.57789224,6.6100621,0.011042587,7.1253486
FRA,2005,Female,25-34,166283.0,0.12289868,0.59981304,-0.71589851,8.0359678,-0.037172277,10.178196,150214.0,0.0816513,0.72722042,-0.65574062,6.739603,0.015238449,7.0353193
FRA,2006,Female,25-34,181565.0,0.10527482,0.59683895,-0.69852597,7.861639,-0.0013466419,9.6112604,161635.0,0.058136329,0.73147911,-0.67029291,6.6256552,-0.0068126512,7.0199504
FRA,2007,Female,25-34,187822.0,0.089339599,0.59286201,-0.77968532,7.8148127,-0.051767688,9.4602871,163040.0,0.037795391,0.72296065,-0.69002056,6.6841741,-0.036651704,6.9765615
FRA,2008,Female,25-34,184760.0,0.057770349,0.60094512,-0.90787083,7.8682275,-0.14438067,9.726491,165340.0,0.03714367,0.71983492,-0.75231242,6.6747012,-0.05367738,6.9712758
FRA,2009,Female,25-34,190230.0,0.087411717,0.59023881,-0.77177453,7.7789917,-0.055913068,10.350266,169511.0,0.055019021,0.71141392,-0.70924658,6.7404666,-0.0013920522,6.9740057
FRA,2010,Female,25-34,194036.0,0.084159948,0.59460229,-0.7311641,7.6713953,-0.029370958,9.6726799,172432.0,0.053125322,0.71963835,-0.74178106,6.7933226,0.0015587468,6.8335037
FRA,2011,Female,25-34,194271.0,0.071043916,0.59189802,-0.79606783,7.8133049,-0.063920021,9.8575134,178511.0,0.052714132,0.71866465,-0.75660163,6.7218742,-0.0093261208,6.8120809
FRA,2012,Female,25-34,194585.0,0.078621529,0.5875017,-0.83602864,7.7660065,-0.045926847,9.3735418,,,,,,,
FRA,2013,Female,25-34,198214.0,0.085724257,0.58325243,-0.80853432,7.8777695,-0.038658164,9.6936502,,,,,,,
FRA,2014,Female,25-34,196309.0,0.088084377,0.58458173,-0.77959341,7.7954359,-0.025950838,9.6351376,,,,,,,
FRA,2015,Female,25-34,196844.0,0.090680912,0.59428602,-0.77731359,7.7311649,-0.021672461,9.51896,,,,,,,
FRA,2016,Female,25-34,,,,,,,,,,,,,,
FRA,1991,Male,25-34,107107.0,0.040398881,0.53200155,-1.0740505,13.410004,-0.013302776,17.243738,95682.0,0.0067161601,0.63250387,-0.86558235,10.706271,0.015832439,10.071262
FRA,1992,Male,25-34,103122.0,0.05197686,0.53919625,-1.1447674,12.932189,-0.049244501,15.588018,96064.0,0.027486039,0.64724958,-0.72400737,9.9896173,0.12115841,9.4227562
FRA,1993,Male,25-34,86451.0,0.11016286,0.56506091,-1.5656654,12.661576,-0.16746478,16.395758,99092.0,0.05442024,0.60777199,-0.60393566,10.691336,0.18350253,9.6576395
FRA,1994,Male,25-34,86682.0,0.09513016,0.56245899,-0.067680262,10.592384,0.35840216,11.837378,80482.0,0.06221088,0.67444557,-0.028276358,8.3880119,0.39316273,7.1931167
FRA,1995,Male,25-34,110486.0,0.057327561,0.50327218,-1.0468875,13.769483,0.066591777,15.61303,104376.0,0.0552576,0.60770905,-0.39782381,10.268518,0.28892004,8.1478024
FRA,1996,Male,25-34,107691.0,0.092369601,0.52063084,-0.77959472,12.357655,0.17687643,12.583596,100821.0,0.061659839,0.65120727,-0.18437262,8.900485,0.35535032,6.7564721
FRA,1997,Male,25-34,113765.0,0.078939497,0.49200487,-0.69052434,13.060143,0.22281852,13.651259,102915.0,0.060370199,0.63471115,-0.43441266,9.4811726,0.2878263,7.5654602
FRA,1998,Male,25-34,112115.0,0.090403758,0.52080923,-0.67069697,11.688188,0.22035402,10.967798,94547.0,0.039779019,0.70854592,-0.76137561,8.2404947,0.14289004,7.1600838
FRA,1999,Male,25-34,116880.0,0.076269381,0.49149811,-0.60976487,12.715654,0.23973092,11.838113,101015.0,0.028712461,0.66490257,-0.84172767,9.0328674,0.082766794,8.5867815
FRA,2000,Male,25-34,114091.0,0.068747759,0.5285027,-0.65725821,11.554828,0.17121285,11.004906,101047.0,0.01739898,0.6761412,-0.75027305,8.6777058,0.098686121,8.1328945
FRA,2001,Male,25-34,113384.0,0.043559,0.51729697,-1.0592355,12.646719,-0.013919082,13.811514,104130.0,0.040326901,0.62670386,-0.87050205,9.8327808,0.046408169,9.135293
FRA,2002,Male,25-34,206667.0,0.02922821,0.57254243,-1.397949,11.155397,-0.21418476,15.374609,206394.0,0.055621192,0.6209774,-0.63125193,9.5454082,0.12755562,8.6471148
FRA,2003,Male,25-34,197489.0,0.048339579,0.5561837,-0.90881854,10.770032,-0.032146394,16.202372,186682.0,0.070452109,0.63828111,-0.37222579,8.8831244,0.22643255,8.1894178
FRA,2004,Male,25-34,198747.0,0.067290708,0.54724234,-0.66689616,10.852482,0.069771998,15.024297,184570.0,0.068564579,0.65170491,-0.5419082,8.7448769,0.13443042,8.6047554
FRA,2005,Male,25-34,208452.0,0.096410215,0.51590335,-0.66478378,11.635212,0.14019343,14.161646,190316.0,0.063071921,0.64653814,-0.68937719,8.9828157,0.099731103,8.9316282
FRA,2006,Male,25-34,224956.0,0.075266071,0.51275712,-0.7104075,11.462652,0.1463687,13.043705,203036.0,0.041676838,0.64676565,-0.77650428,8.869607,0.065432318,8.8330822
FRA,2007,Male,25-34,230315.0,0.056168102,0.50526267,-0.87670362,11.483843,0.040516187,12.74709,202307.0,0.025146879,0.63648599,-0.84532309,8.9497032,-0.0051963944,8.9200115
FRA,2008,Male,25-34,224180.0,0.038662601,0.52078772,-1.2550234,11.158643,-0.20000158,13.867653,201148.0,0.02999711,0.63760352,-1.0000721,9.079237,-0.037850384,8.9251375
FRA,2009,Male,25-34,221965.0,0.075330958,0.51568353,-0.91766524,11.336978,0.027726913,14.83194,198210.0,0.05331732,0.64568013,-0.81211853,8.7918348,0.048986286,8.739768
FRA,2010,Male,25-34,225411.0,0.072969534,0.5169974,-0.77977353,10.962191,0.093010731,13.639431,200285.0,0.049069349,0.65367055,-0.78877819,8.4965563,0.029374387,8.4425697
FRA,2011,Male,25-34,224540.0,0.05686678,0.51777953,-0.95964497,11.019397,0.005709317,13.625593,207764.0,0.050668262,0.64826673,-0.83703119,8.6579418,0.035264373,8.3343563
FRA,2012,Male,25-34,220713.0,0.073702902,0.51915461,-1.053811,11.182292,0.0030560659,12.580323,,,,,,,
FRA,2013,Male,25-34,221850.0,0.07688953,0.52307969,-0.96789199,10.875032,0.028780218,13.314676,,,,,,,
FRA,2014,Male,25-34,218575.0,0.08176025,0.52615553,-0.91586703,10.544357,0.033693295,13.222503,,,,,,,
FRA,2015,Male,25-34,220347.0,0.086449981,0.53539765,-0.82610804,10.513951,0.1063242,12.686996,,,,,,,
FRA,2016,Male,25-34,,,,,,,,,,,,,,
FRA,1991,All genders,25-55,472185.0,0.055419501,0.4904201,-1.347092,15.33485,-0.095975146,17.176611,381029.0,0.032806501,0.60956031,-1.081387,11.16211,-0.13324791,10.949825
FRA,1992,All genders,25-55,482370.0,0.054912101,0.4822095,-1.292232,14.89511,-0.14242095,16.624657,403672.0,0.045658302,0.60750067,-0.98999798,10.91177,-0.096019775,10.972972
FRA,1993,All genders,25-55,409256.0,0.094223298,0.4973422,-1.7864389,15.56248,-0.21719466,16.050526,415186.0,0.067055799,0.57748371,-0.92954069,11.79137,-0.030338535,11.182093
FRA,1994,All genders,25-55,429960.0,0.095705897,0.48149019,-0.32612649,13.89119,0.18145387,16.990616,359022.0,0.084068701,0.60624802,-0.45783061,10.39717,0.10057455,11.132356
FRA,1995,All genders,25-55,522721.0,0.0635316,0.45141399,-1.335634,16.120331,-0.064102538,17.598059,445756.0,0.074440703,0.57981467,-0.82554138,11.40316,0.046297941,10.746356
FRA,1996,All genders,25-55,534457.0,0.083992101,0.4508599,-0.99576449,15.08746,0.039142683,17.958139,444100.0,0.087131001,0.60147941,-0.59200358,10.24941,0.086489916,10.060063
FRA,1997,All genders,25-55,551557.0,0.0829219,0.43701619,-1.045632,15.83979,0.064126201,17.067654,441636.0,0.089042403,0.59886301,-0.78765571,10.48058,0.085224204,9.9230509
FRA,1998,All genders,25-55,571753.0,0.089988403,0.45419681,-0.9592697,14.39043,0.066550419,16.031012,420359.0,0.067880198,0.64876568,-1.01323,9.5364637,0.0053481818,10.057332
FRA,1999,All genders,25-55,582818.0,0.0856447,0.4473578,-0.96028018,14.98366,0.09881933,15.227655,444429.0,0.047424398,0.6250807,-1.050898,10.0579,-0.015625855,10.735405
FRA,2000,All genders,25-55,595415.0,0.078759298,0.46795031,-0.89353132,13.63716,0.061395269,15.143211,463110.0,0.033080898,0.62894738,-1.00801,9.8455086,-0.035375535,10.522501
FRA,2001,All genders,25-55,580705.0,0.0670342,0.48059389,-1.16134,13.98521,-0.058119584,15.965048,474313.0,0.052634399,0.60449022,-0.98118341,10.37406,-0.024914647,10.905661
FRA,2002,All genders,25-55,1081376.0,0.040596999,0.51363611,-1.572376,13.29228,-0.20735134,18.455446,957840.0,0.058397502,0.59384167,-0.84660202,10.25799,0.025020603,10.361798
FRA,2003,All genders,25-55,1051447.0,0.044272698,0.49299341,-1.114773,13.32018,-0.084658176,19.198284,872704.0,0.071662501,0.5998891,-0.64840847,9.981082,0.069384873,10.228453
FRA,2004,All genders,25-55,1082089.0,0.0591879,0.49709201,-0.90558112,13.24963,-0.0042759269,18.806471,889727.0,0.063727804,0.61316031,-0.70274132,9.7619896,0.011096936,10.638423
FRA,2005,All genders,25-55,1133000.0,0.089726798,0.46695471,-0.94210923,14.05605,0.01290715,16.818945,919085.0,0.064876102,0.60118228,-0.86383832,10.18214,-0.020433281,10.955506
FRA,2006,All genders,25-55,1232464.0,0.076693803,0.46562859,-0.83433092,13.43556,0.098749243,16.518351,987313.0,0.0454349,0.6093747,-0.90490341,9.8738394,-0.033640586,10.641313
FRA,2007,All genders,25-55,1269541.0,0.063418902,0.4594247,-1.124349,13.70525,-0.039137743,15.707315,993696.0,0.0302033,0.59754282,-1.054525,10.20435,-0.10463799,10.774333
FRA,2008,All genders,25-55,1265097.0,0.037358999,0.47633249,-1.273082,13.31154,-0.18659087,17.262955,1005306.0,0.0322893,0.59950829,-1.093478,10.10661,-0.10171776,10.349051
FRA,2009,All genders,25-55,1278267.0,0.0630688,0.45646459,-1.10896,13.69314,-0.0412683,18.828697,1012035.0,0.0497391,0.59185672,-1.067729,10.28081,-0.045401704,10.630303
FRA,2010,All genders,25-55,1288799.0,0.065329596,0.4607892,-0.97475708,13.1712,0.0041082031,17.941662,1016020.0,0.048680302,0.6018225,-1.03111,9.8579111,-0.061314933,10.291937
FRA,2011,All genders,25-55,1272698.0,0.0512885,0.45946121,-1.21609,13.64321,-0.067865625,18.822559,1039289.0,0.048075601,0.59510469,-1.085755,10.04416,-0.062418085,10.241392
FRA,2012,All genders,25-55,1262988.0,0.063541003,0.4604311,-1.195331,13.43386,-0.016292553,15.784612,,,,,,,
FRA,2013,All genders,25-55,1270793.0,0.063244402,0.45717469,-1.181538,13.68995,-0.033084437,17.746498,,,,,,,
FRA,2014,All genders,25-55,1273133.0,0.069619402,0.46324021,-1.09278,13.06617,-0.02695949,18.151751,,,,,,,
FRA,2015,All genders,25-55,1275234.0,0.070886798,0.46702251,-1.04842,13.16238,0.027705263,17.661692,,,,,,,
FRA,2016,All genders,25-55,,,,,,,,,,,,,,
FRA,1991,Female,25-55,199091.0,0.088262901,0.50714511,-1.365948,13.31507,-0.11289863,18.669203,158593.0,0.078019001,0.63202679,-1.0423599,9.7144976,-0.10370632,11.314853
FRA,1992,Female,25-55,205817.0,0.089030497,0.49344051,-1.252931,13.02116,-0.14883189,18.12439,170277.0,0.082470499,0.63125348,-0.94578463,9.4947548,-0.087362267,11.152951
FRA,1993,Female,25-55,174657.0,0.1172614,0.4980824,-1.615597,14.10914,-0.23300712,15.87254,173931.0,0.098458,0.6054852,-0.88771093,10.05589,-0.054834381,11.440845
FRA,1994,Female,25-55,186159.0,0.1241521,0.48805329,-0.63053149,12.76092,0.08206623,20.50836,153660.0,0.1200862,0.62934762,-0.63478857,9.5430794,0.046014536,11.942214
FRA,1995,Female,25-55,223445.0,0.090879001,0.46839949,-1.353658,14.07824,-0.12511185,20.47666,189210.0,0.1104039,0.61473411,-0.89854199,9.9281883,-0.0095223757,11.313842
FRA,1996,Female,25-55,229513.0,0.1094266,0.46484691,-1.047461,13.26132,-0.017545504,20.213547,189264.0,0.1240136,0.63618279,-0.70447278,8.8894186,0.033795886,10.336581
FRA,1997,Female,25-55,237498.0,0.1112032,0.45148009,-1.0802799,13.84827,-0.015693195,19.775986,188989.0,0.1293858,0.63687521,-0.88669097,9.2134552,0.019345662,10.321974
FRA,1998,Female,25-55,248043.0,0.1194942,0.4729346,-1.036198,12.49229,-0.019793978,18.501184,179960.0,0.1006757,0.67891258,-0.97534198,8.2941332,-0.043144748,9.9240732
FRA,1999,Female,25-55,253368.0,0.1156149,0.47127569,-1.0101711,12.92905,0.034441218,17.683867,190707.0,0.078779198,0.66178203,-0.98577273,8.6189108,-0.028696496,10.212298
FRA,2000,Female,25-55,262024.0,0.1109121,0.4888261,-0.9041881,11.82054,0.015007276,16.374826,202299.0,0.058976799,0.66655737,-0.94106919,8.3963842,-0.039050326,9.7543383
FRA,2001,Female,25-55,257011.0,0.097675003,0.50807029,-1.1653579,11.95045,-0.080295525,17.161776,209121.0,0.077756897,0.64221758,-0.9012602,8.8532944,-0.022007884,10.21167
FRA,2002,Female,25-55,479078.0,0.058871899,0.53108639,-1.394469,11.46127,-0.18312566,17.898279,425048.0,0.079936303,0.63422871,-0.78375602,8.6489019,0.022474783,9.5001392
FRA,2003,Female,25-55,466070.0,0.063110702,0.51131469,-1.105538,11.75393,-0.081062011,19.177183,386576.0,0.096559703,0.63447529,-0.69525713,8.7105703,0.040818494,9.7693357
FRA,2004,Female,25-55,481159.0,0.074428298,0.5188899,-0.9635663,11.5435,-0.05323267,18.61726,395215.0,0.080717698,0.64412522,-0.68296379,8.5953608,0.0089237774,9.9759388
FRA,2005,Female,25-55,507722.0,0.112632,0.48941869,-0.94671088,12.1784,-0.043509249,17.706575,412640.0,0.085119098,0.62888688,-0.77825087,8.8977175,0.0010701418,10.234967
FRA,2006,Female,25-55,556914.0,0.098903202,0.48970571,-0.83895618,11.6106,0.063153252,16.436497,445557.0,0.063310802,0.6388222,-0.81746823,8.666502,-0.010759662,9.8141012
FRA,2007,Female,25-55,578249.0,0.084760502,0.48740959,-1.123922,11.94434,-0.057772227,16.361019,452647.0,0.0456337,0.62794542,-0.93473703,8.9587593,-0.066902973,10.059322
FRA,2008,Female,25-55,577425.0,0.052372701,0.49913639,-1.0692281,11.71952,-0.12353513,16.972485,460671.0,0.045889001,0.6271857,-0.92341912,8.8356247,-0.053431563,9.6334362
FRA,2009,Female,25-55,596614.0,0.077802002,0.4761056,-1.03453,12.00703,-0.045229871,19.131683,473617.0,0.063671,0.61117429,-0.97502828,9.219244,-0.020227175,10.072638
FRA,2010,Female,25-55,603574.0,0.0770282,0.4809131,-0.98063248,11.64788,-0.033465385,18.241938,477123.0,0.061059698,0.619066,-0.9687885,9.0030336,-0.0284003,9.7365294
FRA,2011,Female,25-55,597946.0,0.064159699,0.47836441,-1.168316,12.10688,-0.075395733,19.294495,488100.0,0.059569199,0.6126619,-1.003631,9.0935879,-0.036828496,9.7092896
FRA,2012,Female,25-55,597269.0,0.073597603,0.47633579,-1.109092,11.90758,-0.021288274,15.867913,,,,,,,
FRA,2013,Female,25-55,604720.0,0.074979298,0.46895391,-1.110751,12.30513,-0.034306593,17.836847,,,,,,,
FRA,2014,Female,25-55,606796.0,0.079086401,0.47496691,-1.058256,11.99324,-0.029285477,17.813145,,,,,,,
FRA,2015,Female,25-55,607270.0,0.078889497,0.47813109,-1.055297,12.06423,-0.012357385,17.742863,,,,,,,
FRA,2016,Female,25-55,,,,,,,,,,,,,,
FRA,1991,Male,25-55,273094.0,0.031475902,0.47643459,-1.359477,17.32428,-0.1060121,20.081776,222436.0,0.00057089998,0.59091508,-1.147718,12.56737,-0.18142693,11.217348
FRA,1992,Male,25-55,276553.0,0.0295205,0.47208151,-1.352369,16.689739,-0.16611342,19.103119,233395.0,0.0188014,0.58811742,-1.054882,12.28108,-0.12582681,11.180676
FRA,1993,Male,25-55,234599.0,0.0770716,0.49609721,-1.9235311,16.69224,-0.19921191,17.483295,241255.0,0.044416599,0.55532348,-0.99254417,13.48396,-0.036687817,11.347622
FRA,1994,Male,25-55,243801.0,0.073985197,0.47527391,-0.084208697,15.04994,0.23367554,20.662407,205362.0,0.0571189,0.58692873,-0.31719649,11.30469,0.12969869,11.720822
FRA,1995,Male,25-55,299276.0,0.0431135,0.43719009,-1.3459049,18.180031,-0.039496835,20.596577,256546.0,0.0479168,0.55114841,-0.78585058,12.98736,0.068143845,11.034882
FRA,1996,Male,25-55,304944.0,0.064848997,0.43906969,-0.9699713,16.87945,0.084332652,21.041241,254836.0,0.0597388,0.57281673,-0.51126152,11.71945,0.10712846,10.465446
FRA,1997,Male,25-55,314059.0,0.061535001,0.42450359,-1.04072,17.86116,0.11234684,20.256117,252647.0,0.058864001,0.56689727,-0.7246567,11.90465,0.1132241,10.342743
FRA,1998,Male,25-55,323710.0,0.067379601,0.43795601,-0.91587728,16.42577,0.12882033,18.933304,240399.0,0.043329801,0.6241219,-1.071879,10.78078,0.036429703,10.577159
FRA,1999,Male,25-55,329450.0,0.062595703,0.42662609,-0.94727308,17.285601,0.15588982,17.070223,253722.0,0.023856999,0.59492308,-1.1435519,11.56078,-0.015480448,11.231483
FRA,2000,Male,25-55,333391.0,0.053489301,0.4492541,-0.91913301,15.6554,0.094458938,17.009056,260811.0,0.0129946,0.5973776,-1.0996161,11.39634,-0.049289778,11.056164
FRA,2001,Male,25-55,323694.0,0.042705599,0.4561415,-1.196739,16.35722,-0.051807266,17.854441,265192.0,0.0328236,0.57221448,-1.091181,12.03809,-0.04495509,11.381312
FRA,2002,Male,25-55,602298.0,0.026060799,0.49884301,-1.754961,15.09169,-0.22819106,19.79355,532792.0,0.041214298,0.55894119,-0.93833041,12.06957,0.0029608216,10.807667
FRA,2003,Male,25-55,585377.0,0.0292741,0.47737351,-1.137665,14.91001,-0.090139925,21.045488,486128.0,0.051863901,0.57011712,-0.61891037,11.36809,0.072294101,10.684875
FRA,2004,Male,25-55,600930.0,0.046985101,0.47857469,-0.85743421,15.02587,0.036202054,20.921333,494512.0,0.0501495,0.58688748,-0.73449397,10.96659,-0.00076114415,11.08882
FRA,2005,Male,25-55,625278.0,0.071128003,0.44702381,-0.96176767,16.137409,0.059983861,19.523098,506445.0,0.048382599,0.57710361,-0.96772462,11.52983,-0.052517194,11.396777
FRA,2006,Male,25-55,675550.0,0.058384702,0.44396651,-0.85467231,15.50821,0.10863011,18.060921,541756.0,0.0307332,0.58363491,-1.010427,11.15138,-0.067219406,11.161454
FRA,2007,Male,25-55,691292.0,0.0455673,0.43382901,-1.151446,15.78428,-0.020514222,16.820372,541049.0,0.0172941,0.57054508,-1.196678,11.54792,-0.14847319,11.171872
FRA,2008,Male,25-55,687672.0,0.0247522,0.4559238,-1.509297,15.01811,-0.2396619,17.299253,544635.0,0.0207862,0.57480842,-1.286741,11.46866,-0.15506731,10.720295
FRA,2009,Male,25-55,681653.0,0.0501737,0.43814671,-1.205647,15.5991,-0.029577725,19.532766,538418.0,0.037483901,0.57404822,-1.173064,11.41018,-0.079172179,11.013396
FRA,2010,Male,25-55,685225.0,0.055025,0.4420495,-0.97717458,14.89516,0.054688245,18.804213,538897.0,0.037719902,0.58591467,-1.101518,10.75234,-0.10299666,10.694813
FRA,2011,Male,25-55,674752.0,0.0398825,0.44172171,-1.279798,15.37808,-0.063591391,19.113144,551189.0,0.037897602,0.57892293,-1.176704,11.04278,-0.096373476,10.60871
FRA,2012,Male,25-55,665719.0,0.054518402,0.44548619,-1.296023,15.11745,-0.00098498759,15.84613,,,,,,,
FRA,2013,Male,25-55,666073.0,0.0525904,0.4459444,-1.2637399,15.18405,-0.028769355,18.195154,,,,,,,
FRA,2014,Male,25-55,666337.0,0.060998298,0.45212489,-1.134392,14.21246,-0.023974072,18.729149,,,,,,,
FRA,2015,Male,25-55,667964.0,0.063611202,0.45656759,-1.04501,14.32651,0.076019213,18.288782,,,,,,,
FRA,2016,Male,25-55,,,,,,,,,,,,,,
FRA,1991,All genders,35-44,172497.0,0.059743501,0.44959202,-1.5746528,19.034485,-0.095206998,17.314806,152770.0,0.041709401,0.56490898,-1.3213335,13.32969,-0.15890381,11.833994
FRA,1992,All genders,35-44,174858.0,0.050829541,0.44044587,-1.6227734,18.483652,-0.14861868,16.50452,160209.0,0.055223819,0.55235231,-1.3095334,13.40678,-0.10307111,11.89785
FRA,1993,All genders,35-44,150233.0,0.091431879,0.45554474,-2.2659509,19.754028,-0.19064422,15.887409,166023.0,0.075554997,0.52733463,-1.1686304,14.246966,-0.034803186,11.951348
FRA,1994,All genders,35-44,153183.0,0.093632862,0.42999041,-0.30980211,17.864016,0.14893627,17.356667,140990.0,0.098021336,0.54130006,-0.64079499,13.697682,0.14004444,12.488949
FRA,1995,All genders,35-44,185245.0,0.063914336,0.40641409,-1.6229764,20.481825,-0.053056356,17.863552,173721.0,0.085737005,0.52786362,-1.082707,14.104142,0.0676383,11.768894
